SMILES,EPACategoryIndex,tox10,tox50,tox500,tox2000,tox,logtox
O=C(c1coc(=O)c2ccccc12)N1CCOCC1,2,0,0,1,1,399.9984576,5.9914606911005475
CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,0,1,1,1,19.4995941,2.9703936499684427
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)OC(=O)C(C)(C)Oc1ccc(Cl)cc1,4,0,0,0,0,10000.10264,9.210350635923508
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0,1,1,1,1,2.869790684,1.0542390947076514
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,3,0,0,0,1,603.982873,6.403545841572512
CCC(C)(COCc1cccc(Oc2ccc(Br)cc2)c1)c1ccc(Cl)cc1,2,0,0,1,1,499.9880389,6.214584175936051
CCN(CC)CCN1C(=O)c2ccccc2C2(CC(C)OC(C)C2)C1=O,2,0,0,1,1,208.010444,5.337588289979222
O=C(O)COc1cccc(C=C2Oc3ccccc3C2=O)c1,2,0,0,1,1,499.9864991,6.214581096257636
CN1c2ccc(Cl)cc2C(c2ccccc2F)=NCC1CC(N)=O,3,0,0,0,1,899.9869869,6.802380304219779
C=CC1CNCCC1CC(=O)c1cc(-c2ccccc2)nc2ccccc12,2,0,0,1,1,200.0173929,5.2984043272668435
COc1ccc(-c2nc(Cc3nn[nH]n3)cs2)cc1,2,0,0,1,1,304.9988839,5.720308117256454
CCOC(=O)CCNC(=O)CSP(=S)(OCC)OCC,3,0,0,0,1,1999.959232,7.600882075334326
Oc1ccc(Cl)c(C(F)(F)F)c1,3,0,0,0,1,629.9839732,6.445694379696913
CN1C(=O)c2ccccc2C(N2CCCCC2)c2ccccc21,2,0,0,1,1,59.99823766,4.094315189457392
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,3,0,0,0,1,1899.940498,7.549577847822044
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,3,0,0,0,1,1349.959059,7.2078295443059455
CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)Cc1cccnc1,3,0,0,0,1,719.9868442,6.579232939898723
N#CN/C(=N/c1cccnc1)NCCc1ccccc1,3,0,0,0,1,999.9623088,6.907717587071806
CN1C(=O)CN=C(c2ccccc2F)c2cc(NC(=O)N3CC3)ccc21,4,0,0,0,0,5000.439875,8.517281162546665
O=C(Nc1ncco1)Nc1cccc2ccccc12,3,0,0,0,1,1599.993681,7.377754958845074
CC(Cc1ccc(O)c(O)c1)(NN)C(=O)O,3,0,0,0,1,1749.98453,7.467362226878486
CCCCN(C)N=O,1,0,1,1,1,24.99913918,3.218841391475378
Cc1ccc2oc(C3(Cn4ccnc4)OCCO3)cc2c1,3,0,0,0,1,999.9824138,6.9077376926274985
Cc1cc(=O)c(N2CCOCC2)n[nH]1,3,0,0,0,1,1999.979511,7.600892214989607
O=C(NN1Cc2ccccc2CC1=O)c1ccc(Cl)c(Cl)c1,3,0,0,0,1,1000.029835,6.9077851135370825
O=c1cccccc1Nc1ccc(OCC(O)CNC2CCCCC2)cc1,3,0,0,0,1,1415.088323,7.254947227210621
COC(=O)C1CC(c2ccccc2)Nc2ccccc2N1,4,0,0,0,0,2999.968125,8.0063569425938
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(OCC(O)CNC(C)C)c2cc1OC,3,0,0,0,1,1500.096082,7.313284439705556
Cc1ccccc1OCC(O)CN1C(C)(C)CCC1(C)C,2,0,0,1,1,354.9573664,5.871997687615589
CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,3,0,0,0,1,1000.003341,6.907758619976556
N#CNC(=N)N,4,0,0,0,0,9999.762146,9.210316586293306
O=[N+]([O-])c1cnc(NC2=NCCO2)s1,3,0,0,0,1,1939.945658,7.570415240324842
O=C1CCC(O)N1S(=O)(=O)c1ccccc1,3,0,0,0,1,1000.00829,6.907763568947775
COP(=S)(OC)SC(C(=O)OC(C)C)c1ccccc1,3,0,0,0,1,700.0020933,6.551083325467505
CC1CC(=O)N2C(=N1)SCC2C,2,0,0,1,1,299.9934875,5.703760766087239
CN(C)CC1=C(c2ccccc2)C2CCC1CC2,2,0,0,1,1,199.9933713,5.298284222498779
CC(C)=CCC(CCN(C)C)(C(N)=O)c1cccc2ccccc12,2,0,0,1,1,78.00769262,4.356807445159964
CC(=O)N(CCCN(C)C)c1ccsc1[N+](=O)[O-],3,0,0,0,1,999.9926287,6.907747907654969
O=C(NN=CC(Br)=Cc1ccc([N+](=O)[O-])o1)C12CC3CC(CC(C3)C1)C2,4,0,0,0,0,3000.149188,8.006417295747118
C=CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,3,0,0,0,1,999.9939606,6.9077492395639
Cc1cccc(C)c1CCCNC(N)=O,4,0,0,0,0,2999.869115,8.00632393836517
Cc1nc(N)nc(N)c1Cc1ccc(Cl)cc1,2,0,0,1,1,78.99777665,4.369419708400095
CCC(C)(C)NC(=NC(N)=O)Nc1cccnc1,3,0,0,0,1,999.9679133,6.907723191767348
N#CSc1cc(Cl)c(NC(=O)CF)cc1Cl,1,0,1,1,1,49.99946259,3.912012257170384
CC(C)c1ccccc1-c1c(O)c2ccccc2oc1=O,2,0,0,1,1,399.9671807,5.99138249549184
CCCC(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,3,0,0,0,1,1631.943942,7.397527185669397
COc1nnc(-c2ccc([N+](=O)[O-])o2)n1C,3,0,0,0,1,599.9839417,6.396902891024655
CC(C)C1=CC23CCC4C(C)(C(=O)N5CCOCC5)CCCC4(C)C2CC1C1C(=O)N(CCO)C(=O)C13,4,0,0,0,0,10000.17554,9.210357925822112
COC(C(=O)c1ccccc1)c1ccccc1,2,0,0,1,1,299.9933708,5.703760377078718
CCOC(=O)CN(C)c1nc(Cl)c(SC)c(NCCN(C(C)C)C(C)C)n1,3,0,0,0,1,899.9849288,6.802378017406321
O=C1CCC(c2ccccc2)N1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,3,0,0,0,1,599.9603197,6.3968635191958745
CC(Cc1ccccc1)N(C)CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1C,2,0,0,1,1,418.0173947,6.035523045773745
Clc1ccccc1CNC12CCC(NCc3ccccc3Cl)(CC1)CC2,3,0,0,0,1,698.0537784,6.548296146212788
Cc1cc(C)c(O)c(C)c1,4,0,0,0,0,9999.706307,9.210311002244897
CCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,3,0,0,0,1,999.9816681,6.907736946914106
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3CCF)C1,3,0,0,0,1,1999.976355,7.6008906369721965
CN(C)C1CN(C2c3ccccc3C3CC3c3ccccc32)C1,2,0,0,1,1,199.9756928,5.298195823161938
FC(F)(F)C1(C(F)(F)F)CCNCC1,2,0,0,1,1,299.9945737,5.70376438682595
CCOc1cc(C=C(C#N)C(N)=O)cc(CSCCCc2ccccc2)c1O,3,0,0,0,1,999.9697368,6.907725015324197
CCC(CC)N/C(=N/C#N)Nc1ccncc1,2,0,0,1,1,199.997406,5.298304396463926
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,3,0,0,0,1,1614.973769,7.387073993419589
CCOc1ccccc1/N=C(/NC#N)NC(C)(C)CC,3,0,0,0,1,999.9708432,6.90772612175707
CCOC(=O)N(Cc1ccccc1)C1CC1,3,0,0,0,1,1099.979936,7.003047218620111
O=C(CCN1CCN2c3ccccc3CCC2C1)Cc1ccc(F)cc1,3,0,0,0,1,999.8496243,6.907604891974578
O=C(CCl)NC1CCc2cc3c(cc21)CCC3,4,0,0,0,0,2499.889884,7.8240019634862215
CCP(=S)(CC)Oc1ccc(S(=O)(=O)N(C)C)cc1,0,1,1,1,1,9.999875556,2.3025726485166134
CN(C=CC=CC=[N+](C)c1ccccc1)c1ccccc1,3,0,0,0,1,500.0162224,6.214640542695871
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,2,0,0,1,1,126.9780156,4.844013965962292
CC(=NNC(N)=S)c1snc(C)c1Br,2,0,0,1,1,69.99641897,4.248444083169337
COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,2,0,0,1,1,180.0156127,5.193043584350977
CN(C)CCOC(=O)Cc1ccc2c(c1)C=CCCC2,3,0,0,0,1,1399.969273,7.244205567505349
CCC1CN(C(=O)C=Cc2ccc(OC(C)=O)c(OC)c2)CCO1,3,0,0,0,1,1500.071989,7.313268378605357
CCN(CC)C(=O)CN(C)c1ccccc1,3,0,0,0,1,1149.968681,7.047489987073402
COc1cc2c(cc1OC)CN1C(c3ccc(C)cc3)Cc3cc(OC)c(OC)cc3C1C2,4,0,0,0,0,2802.628831,7.938313123916488
O=C(O)Cc1ccc2c(c1)C=C(n1ccnc1)CC2,3,0,0,0,1,799.9716856,6.68457633404158
CN(C)CCOC(c1ccccc1)c1ccccc1,2,0,0,1,1,161.980676,5.087477044166871
CC(C)NC(=O)c1ccc(N=NN(C)O)cc1,4,0,0,0,0,2746.941871,7.918243524968576
CC(C)C(C)(C)N=C(NC#N)Nc1cccnc1,3,0,0,0,1,999.9592382,6.907714516351352
CC/C(Cl)=N/Nc1ccc([N+](=O)[O-])cc1,2,0,0,1,1,299.998682,5.703778081313217
CCOc1ccc(C(c2ccc(OCC)cc2)C(C)Cl)cc1,3,0,0,0,1,999.8620011,6.907617270559413
COc1ccc(N=Cc2cccnc2)c(OC)c1,3,0,0,0,1,1999.933961,7.600869439496926
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,4,0,0,0,0,13500.00001,9.510444965167261
O=C(O)Cc1nnc2ccccc2n1,3,0,0,0,1,1999.957712,7.600881315318545
CC(C)(CO)C(O)C(=O)NCCCO,4,0,0,0,0,14999.70769,9.615785992561133
Cc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,3,0,0,0,1,500.0432935,6.214694681673754
CCOP(=O)(SCc1ccccc1)c1ccccc1,3,0,0,0,1,719.9014849,6.57911437612072
Cn1cnc2c(=O)n(Cc3ccco3)c3ccccc3c21,2,0,0,1,1,299.990333,5.703750250803685
COc1ccc2c(c1)c(CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,4,0,0,0,0,6799.395184,8.824588943679077
CCN(CC)CCCC(C)NS(=O)(=O)c1nc2ccc(Cl)cc2[nH]1,3,0,0,0,1,1999.882013,7.600843464301898
c1ccc2c(c1)sc1ccccc12,2,0,0,1,1,469.9923476,6.152716412869428
CCCN1N=C2C(=Cc3ccccc3)CN(C)CC2C1c1ccccc1,4,0,0,0,0,5400.156296,8.594183175837209
Clc1ccc2c(c1)C(N1CCN(CCSc3ccccc3)CC1)Cc1ccccc1S2,3,0,0,0,1,577.996288,6.359567446506427
O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1ccc2[nH]c(=O)oc2c1,4,0,0,0,0,2499.959714,7.824029896326453
CC(C)SC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,3,0,0,0,1,1000.066932,6.9078222087422905
CSc1c(Cl)nc(N2CCCCC2)nc1NCCN(C(C)C)C(C)C,3,0,0,0,1,899.9790163,6.802371447830285
O=C(CCCN1CCC2(CCCCC2)CC1)c1ccc(F)cc1,2,0,0,1,1,119.9818554,4.787340526349418
CCN1CCN2c3ccccc3C(c3cccs3)=NCC2C1,2,0,0,1,1,419.9271807,6.040081316959774
CC(=O)Oc1ccccc1C(=O)OCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,3,0,0,0,1,1115.880669,7.017399209804757
Cc1ccc(-c2nnc(COc3ccccc3)n2-c2ccc(C)cc2)cc1,3,0,0,0,1,999.8846505,6.907639922828872
O=C(NCCN1CCOCC1)C(=O)c1ccccc1NC(=O)c1ccccc1,4,0,0,0,0,3012.747229,8.010607642149381
c1ccc(C2(OB(OC3(c4ccccc4)CCCCC3)OC3(c4ccccc4)CCCCC3)CCCCC2)cc1,3,0,0,0,1,1240.080885,7.122931886310419
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,4,0,0,0,0,4999.500931,8.517093372634509
CCCCCCOC1CCC(=O)N1S(=O)(=O)c1ccccc1,3,0,0,0,1,999.9078147,6.907663089432811
CCOc1ccc(N2C(=O)CC(C(=O)N3CCNCC3)C2C)cc1,3,0,0,0,1,999.9517231,6.90770700091677
Cc1ccc(C2SCC(=O)N2CCCN2C(=O)CSC2c2ccc(C)s2)s1,3,0,0,0,1,1000.079786,6.907835061799403
O=C(O)c1ccccc1C(=O)c1ccccc1,3,0,0,0,1,879.9961103,6.779917487348847
CC(COc1ccccc1Cc1ccccc1)N1CCCCC1,3,0,0,0,1,1093.2934,6.9969498876528045
OCC1CO1,2,0,0,1,1,431.0058181,6.0661215890845614
CCCCCCCCOc1ccc(N)cc1CS(C)(=O)=O,4,0,0,0,0,4000.472148,8.29416767013621
Cc1cc2c(ccc3c(C)cc(=O)oc32)o1,4,0,0,0,0,2500.000002,7.824046011656292
COc1ccc(C=NN2CCN(C3Cc4ccccc4Sc4ccccc43)CC2)cc1OC,4,0,0,0,0,2499.918411,7.824013374723739
CN1c2ccccc2C(=NOCCN2CCCCC2)c2cscc2S1(=O)=O,2,0,0,1,1,309.9656022,5.736461330677443
COc1ccc(Br)cc1N=Nc1ncc[nH]1,3,0,0,0,1,1499.983992,7.313209715033355
Cc1cccc(C)c1OCCNC(=N)N,2,0,0,1,1,499.9831144,6.214574326651932
COC(=O)C(CCSC)NCCC(=O)C=Cc1ccco1,3,0,0,0,1,1561.984951,7.353712695910198
CCCC1(c2cccc(O)c2)CCN(C)C1,2,0,0,1,1,367.986577,5.908046461960204
Cc1ccc(-n2c(C)cc(CC(=O)O)c2C)cc1C,3,0,0,0,1,1949.977265,7.575572992515467
CCCCc1ccc(-c2ccccc2)c(S(=O)(=O)O)c1O,4,0,0,0,0,3800.210845,8.242811829701528
CC(C)(C)c1cc(C=C(C#N)S(C)(=O)=O)cc(C(C)(C)C)c1O,2,0,0,1,1,250.0231022,5.521553322392816
COC(=O)C/C(C)=N/Nc1ccc(Cl)nn1,2,0,0,1,1,199.9950548,5.2982926402423445
CC(C)(CO)CCCCCCCC(C)(C)CO,3,0,0,0,1,999.9631778,6.907718456104183
C=CCSc1nnc(-c2ccccc2O)n1-c1ccccc1C,3,0,0,0,1,799.9480546,6.68454679380977
O=c1c2c3c(sc2nc2scc(-c4ccc(Br)cc4)n12)CCCC3,3,0,0,0,1,999.8730083,6.907628279218009
O=C(NCCCCC(NC(=O)c1ccco1)C(=O)NN=CC=Cc1ccc([N+](=O)[O-])o1)c1ccco1,4,0,0,0,0,3200.231577,8.070978453981894
CC(C)OC(=O)c1ccc(N)cc1O,3,0,0,0,1,1999.918042,7.60086147970242
Nc1ccc(O)c([N+](=O)[O-])c1,3,0,0,0,1,1469.952311,7.292985237749947
COc1ccc(NC(=O)N(C)C)cc1Cl,4,0,0,0,0,2541.899957,7.840667094956048
CCCC(=O)N(C)CC1C2CCC(C2)C1C,4,0,0,0,0,3199.856731,8.070861316223041
CCCCCCCN(CCCCCCC)C(=N)c1ccc(OCCCC)c2ccccc12,3,0,0,0,1,1516.0,7.323830566202317
CN1CCN(C2=Cc3nncn3-c3ccc(Cl)cc3N2c2ccccc2)CC1,3,0,0,0,1,670.0102316,6.507292983313187
Cc1nc[nH]c1CSCCCCCc1ccccc1,3,0,0,0,1,525.9367496,6.265180957598605
C=CC#N,1,0,1,1,1,26.99796473,3.2957614827927157
CC(C=Cn1ccc2ccccc21)CCCC(C)(C)O,4,0,0,0,0,4999.926306,8.51717845250762
C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,4,0,0,0,0,3600.131767,8.188725725718811
N=C(N)NCCCC(O)(C(=O)O)C1OC(n2cc(CO)c(N)nc2=O)C=CC1NC(=O)C(N)CO,4,0,0,0,0,2500.015047,7.824052029638179
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCNC(=O)c1cccnc1,4,0,0,0,0,3099.888924,8.03912155886355
Cc1cccc(NC(=S)NNC(=O)Cn2c(C)nc3ccc(Br)cc3c2=O)c1,3,0,0,0,1,1599.801891,7.377635082436776
Cc1cccc(C)c1NC(=O)CN1CC(C)CC1=O,3,0,0,0,1,1533.958755,7.335607094342787
COC1=CC23CC(Cc4cc5c(cc42)OCO5)NCC3=CC1=O,2,0,0,1,1,399.9524631,5.9913456977956825
CCCCNC(=N)C(OCC)c1ccccc1,2,0,0,1,1,499.9935991,6.214595296540248
CCCCCCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12,3,0,0,0,1,757.9999996,6.630683385114668
O=c1[nH]nc(-c2ccccc2)o1,3,0,0,0,1,1520.018749,7.326477948632669
CCCC(CCC)C(=O)Oc1cc(C(C)C)ccc1C,4,0,0,0,0,2499.819116,7.823973654638644
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3,0,0,0,1,679.9506536,6.522020227301656
CN1CC(C(C#N)C#N)CC2c3cccc4[nH]cc(c34)CC21,2,0,0,1,1,100.0103315,4.605273495651464
CC(C)N1CCOC(C)(c2ccc(Cl)cc2)C1,3,0,0,0,1,999.9881779,6.9077434568122555
CC(=NO)c1ccc(OCC(=O)N2CCCCCC2)cc1,3,0,0,0,1,699.9927674,6.551070002704312
ClCBr,4,0,0,0,0,4299.867062,8.366339385389796
CC(C)Cc1ccc(C2(C)CN(C)CCO2)cc1,3,0,0,0,1,999.9919161,6.907747195049462
COc1c(-c2ccccc2)[nH]c(C)c1C(C)=O,3,0,0,0,1,999.9607462,6.907716024411687
CCC#CC(N)(CC)CCC,2,0,0,1,1,299.982384,5.703723752932114
CC1NC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,4,0,0,0,0,4999.962863,8.517185763988653
CC(C)CC(=O)OC1OC=C(COC2OC(CO)C(O)C(O)C2O)C2CC(O)C(CO)C12,4,0,0,0,0,2000.034596,7.600919757392473
Cc1ncc([N+](=O)[O-])n1CCOCCO,3,0,0,0,1,950.0044147,6.856466631636421
CCOc1ccc(NC(=O)CC(C)O)cc1,4,0,0,0,0,2799.974921,7.937365739337468
O=C(CN1C(=O)NC(c2ccccc2)C1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,3,0,0,0,1,999.8783508,6.907633622382273
CCCNCC1CC2CCCCC2C1=O,3,0,0,0,1,1414.97972,7.254870477819154
CCCCn1c(=O)n(CCC)c(=O)c2c(NC)n(C(=O)OC)nc21,4,0,0,0,0,4649.862173,8.444592857927068
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O,3,0,0,0,1,1733.050995,7.4576387151337995
N#CCCNc1ccccc1,4,0,0,0,0,2559.947466,7.847742016169297
O=C(Nc1ccc(Cl)cc1)Nc1ncco1,3,0,0,0,1,1599.959604,7.377733660409149
O=C(NNC(=O)c1cccnc1)C(=O)c1ccccc1NC(=O)c1ccccc1,4,0,0,0,0,2991.13092,8.003406828985954
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,3,0,0,0,1,558.4070383,6.325088155774172
CC(C)ON=CC1=CCCN(C)C1,2,0,0,1,1,349.9865582,5.857894748603106
CON1C(=O)CC2(CCNCC2)C1=O,4,0,0,0,0,2007.979741,7.604884391617298
CCCCCCCCCCCCCCCCSCC(COC)COP(=O)(O)OCC[N+](C)(C)C,3,0,0,0,1,615.0175123,6.4216507426856575
OC(Cc1ccccc1)(c1ccc(-c2ccccc2)cc1)c1cc2ccccc2o1,4,0,0,0,0,2000.092196,7.600948556479603
CCN(CC)CCON=C1CCCOc2ccc(Cl)cc21,2,0,0,1,1,419.9932437,6.040238624719454
CC1(C)CCC(C)(C)N1,2,0,0,1,1,449.996463,6.109239722733475
CC1(C)CC(C2=C(O)C(=O)OC2)=NN1c1ccccn1,3,0,0,0,1,1999.985365,7.600895142015309
O=C(O)c1ccccc1C(=O)NC1CCSC1=O,4,0,0,0,0,4000.000004,8.294049641102028
CCC1(c2ccccc2)C(=O)N(C)C(=O)N(CBr)C1=O,3,0,0,0,1,999.973465,6.907728743630078
O=C(c1ccccc1)c1ccc(OCC(=O)N2CCOCC2)cc1,3,0,0,0,1,1600.177032,7.377869547107166
O=C(O)C(O)C(O)C(O)C(O)C(=O)O,4,0,0,0,0,8000.076132,8.98720633711669
O=C(c1ccc(Cc2ccccc2)cc1)C(O)S(=O)(=O)O,3,0,0,0,1,1099.85996,7.002938141591063
OCCCCCCOB(c1ccccc1)c1ccccc1,2,0,0,1,1,200.0056699,5.298345715646197
S=C(Cc1nn(-c2ccc(Cl)cc2)c2c1CCCC2)N1CCOCC1,3,0,0,0,1,999.9334983,6.907688775070801
CCN(OC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NC,3,0,0,0,1,999.976141,6.907731419697506
CC1CNC(C(F)(F)F)(C(F)(F)F)N1,2,0,0,1,1,299.997299,5.703773471282338
CN(C)c1ccc(-c2sc3c([n+]2C)CCCCC3)cc1,2,0,0,1,1,149.9728649,5.01045437706509
CCN(CC)CCCC(C)Nc1nc(C=Cc2ccccc2Cl)nc2ccc(OC)cc12,3,0,0,0,1,999.9337799,6.907689056689489
NNCCOc1ccc2c(c1)OCO2,2,0,0,1,1,249.9923552,5.521430338194693
CCOP(=S)(OCC)Oc1ccc(S(=O)(=O)N(CC)CC)cc1Cl,1,0,1,1,1,35.99991343,3.583516533730996
O=C(Cn1c(-c2ccccc2)cc2ccccc21)NCc1ccccc1,3,0,0,0,1,1999.847251,7.600826082125402
CCCCOc1ccc(CNNC(C)=O)cc1,3,0,0,0,1,999.9788422,6.907734120958308
Cc1cc(OCCCCCN2CCSC2)nc2ccc(Cl)cc12,2,0,0,1,1,449.9807645,6.109204836295192
CCOP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,1,0,1,1,1,25.00184164,3.2189494877550238
CCCCCCNc1c2c(nc3ccccc13)-c1ccccc1C2=O,3,0,0,0,1,1999.812366,7.600808638140992
CCN(C(N)=O)C(=O)Nc1ccc(OC)cc1,3,0,0,0,1,1599.939307,7.377720974383394
CCOP(=S)(OCC)Oc1cc(C)c(Oc2ccccc2C)nn1,2,0,0,1,1,50.0006786,3.9120365773360475
CC(C)OP(=S)(Oc1ccc(OC2CCCCC2)nn1)OC(C)C,1,0,1,1,1,49.99425811,3.911908161033781
N=C(CSSCC(=N)NCCCC1CCCCC1)NCCCC1CCCCC1,2,0,0,1,1,69.99343861,4.248401503513183
CCOC(=O)C/C(C)=N/Nc1cc(=O)n(C)c(=O)n1C,2,0,0,1,1,499.9999998,6.214608098022191
Clc1ccccc1CNCC1CCC(CNC2CCCCC2)CC1,2,0,0,1,1,187.0203631,5.231217504508998
CCCCCCCCCCCCCCCCCCSC(=Nc1cccnc1)SCc1ccc(Cl)cc1,3,0,0,0,1,999.967113,6.9077223914413475
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(Cc2ccccc2)C1=O,2,0,0,1,1,499.9768028,6.214561702945939
CCOP(=O)(OCC)Oc1noc(-c2ccccc2)c1Cl,1,0,1,1,1,19.99987942,2.9957262445358164
O=C(O)c1cc(I)cc(I)c1I,3,0,0,0,1,699.9985994,6.55107833418426
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,3,0,0,0,1,625.012116,6.437771035148503
CC(=O)n1nc(C=Cc2ccc([N+](=O)[O-])o2)oc1=O,4,0,0,0,0,2399.990951,7.783220245912262
Clc1ccc2c(c1)CCCC1NCCOC21,3,0,0,0,1,999.9579363,6.907713214397435
CC=C(C)C1(CC)C(=O)NC(=O)NC1=O,3,0,0,0,1,549.9921518,6.309904008670162
CCCCCC(=O)NP(=O)(OC)SC,1,0,1,1,1,34.99897605,3.5553188053471714
CCOC(=O)Cn1c(C)nc2ccccc2c1=O,3,0,0,0,1,799.9805096,6.684587364371144
CCCCN1CC2CN(CCCC)CC(C1)C2(C)C,2,0,0,1,1,277.0280668,5.624118825242116
CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,3,0,0,0,1,1000.076868,6.907832144027943
C[N+]1(C)CCN(C(=O)c2ccccc2)CC1,3,0,0,0,1,1869.931785,7.533657230573646
CCNP(=O)(OCC)ON=C(C#N)c1ccc(Cl)cc1,2,0,0,1,1,499.9889129,6.21458592397634
NCC(=O)NC(=O)CNc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1,3,0,0,0,1,999.9775497,6.907732828430126
CC(=O)N1N=C(c2ccc(NC(=O)C(F)(F)F)cc2)c2cc3c(cc2CC1C)OCO3,2,0,0,1,1,160.0051687,5.075206119087052
CN(C)C(=O)N1CCC(=NO)c2cc(F)ccc21,4,0,0,0,0,4999.980095,8.517189210408313
NCC1CC1(C(=O)O)c1ccccc1,3,0,0,0,1,1000.0,6.907755278982137
CN(C)c1cc(=O)c2ccccc2o1,2,0,0,1,1,399.9915435,5.991443405634502
Cc1nnc2nc(-c3ccc(O)cc3)cnn12,2,0,0,1,1,299.9907581,5.703751667848343
CN1CCN(CC(=O)N2c3ccccc3C=Cc3ccccc32)CC1,3,0,0,0,1,1130.881281,7.030752502436815
CC(C)CCC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,2,0,0,1,1,55.99789357,4.025314075206266
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,2,0,0,1,1,134.715453,4.903164798439862
S=c1[nH]nc(-c2ccccc2Cl)n1-c1ccccc1,3,0,0,0,1,1000.086872,6.907842147208983
CN(C)c1ccc(O)cc1,3,0,0,0,1,945.9862077,6.852227989347286
CCNCC(=O)Nc1c(C)cccc1C,2,0,0,1,1,233.9897911,5.455277486628204
COc1ccc(Oc2cccc(COCC(C)(C)c3ccc(Br)cc3)c2)cc1,3,0,0,0,1,500.0396492,6.21468739367824
NNc1nnc(NN)c2ccccc12,2,0,0,1,1,400.0000002,5.991464547607982
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3,0,0,0,1,575.0238075,6.35441144428804
COc1c(C(=O)C=Cc2ccc(Cl)c(Cl)c2)c(OCCN(C)C)c(OC)c2occc12,2,0,0,1,1,399.9612359,5.9913676321618805
CCCCCCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,2,0,0,1,1,499.9917671,6.214591632486629
CCCCCCCN(CCCCCCC)CC(O)c1cc2ccccc2c2cc(Br)ccc12,4,0,0,0,0,10000.46822,9.210387192880066
CNc1c2c(nc3ccccc13)-c1ccccc1C2=O,3,0,0,0,1,1999.953897,7.600879407776392
CN(C)C(C1CCCC1)C(C)(C)CCC(=O)C1CCCC1,3,0,0,0,1,1515.02581,7.323187754101983
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)cc1C(F)(F)F,4,0,0,0,0,5000.47695,8.517288576866902
CC(Nc1cnccn1)Nc1cnccn1,3,0,0,0,1,999.9630043,6.907718282597779
CC(C)(CCCCCCC(C)(C)C(=O)O)C(=O)O,3,0,0,0,1,999.969035,6.907724313502712
C=CCC1(c2nc3ccccc3[nH]2)CC(C)OC1=O,3,0,0,0,1,809.9841978,6.697014738587295
